review_id,review_text,hotel_name,prefecture,overall_score,service_score,location_score,room_score,amenities_score,bathroom_score,food_score
voteans_21161370,リニューアル後とのことで、おしゃれなお部屋でした。ただお部屋の洗面台の排水がやや悪く、その点がちょっと残念でした。価格は満足です。,ロイヤルホテル大館,akita,3,3,3,3,3,-,-
voteans_21145817,久しぶりに不満が湧かないホテルだった。強いて言えば大浴場のシャワーの水量が弱すぎたことと、ロビーが少し寒かったことくらい。夜鳴きラーメンは成人男性が夕食がわりとするには量的には物足りないが、無料と考えれば十分なので文句はない。,ロイヤルホテル大館,akita,4,4,3,4,4,5,-
voteans_21134700,お部屋をグレードアップしてくださり嬉しかったです。有り難う御座いました。また、チェックイン時、既にドリンクサービスが終了してしまっていましたが、フロントの方が『開けましょうか？』と言ってくださったことも嬉しかったです（※申し訳なかったので今回は開けてもらいませんでした）。そして、お部屋内のバスルームが一新して明るく清潔感が溢れていたため、とても心地良かったです。アンケートに答えると、ペットボトルの水を頂けるサービスも嬉しい限りです。ぜひ続けてください。以下は、改善して欲しい点です。・ドリンクサービスの時間帯を２３時位にまで延ばして欲しい（毎回利用できず残念です）。・フロント横に用意されているアメニティの中で毎回、《化粧水》だけ在庫が少なかったり無かったりします。今回はフロント内にも全く在庫が無く非常に困りました。常時、化粧水の在庫確保をお願いいたします。・部屋のベッドに備付けられている時計が１時間以上も狂っていました。・今回、バスマットが部屋に置いてなかったため困りました。・いつものように『ボディタオルは不要』と予約時にお願いしましたが、何故かベッドの上に置いてあり不快でした。ボディタオルを置かれるのであれば、未使用未開封の使い捨てタイプにして欲しいです。・トイレもリニューアルして清潔感がありましたが、構造上の問題でトイレの蓋を開けると洗面台にぶつかり完全に開け切れず、勝手に閉まってしまうのを何とかして欲しいです。・部屋へ入室した時に確認したところ、ベッド上に髪の毛が１本落ちていて不快でした。・部屋にいつも置いてある《エコ清掃案内》のパネルですが、使い回しの為、だいぶ汚れが目立ってきています。新しいものに取り替えて頂きたいのと同時に、壁にポスターとして貼るなどの対策をお願いします。以上です。今後も、より良いサービスを期待しております。,ロイヤルホテル大館,akita,3,3,4,4,1,4,-
voteans_21086452,大浴場のシャワー壊れてました。,ロイヤルホテル大館,akita,3,4,3,4,3,2,3
voteans_21065926,夜鳴きラーメンがおいしい,ロイヤルホテル大館,akita,4,3,4,4,3,4,4
voteans_21064634,出張で利用しました。利用した部屋はシングルで、狭めでしたが、充分です。ただ、スリッパは使い捨てのが欲しかったかな。利用しませんでしたが、夜泣きラーメンが無料です。朝ごはんは美味しかった！品数も多い方ではないですが、比内地鶏のスープの鳥つみれ汁がありましたし、良かったです。,ロイヤルホテル大館,akita,4,3,4,3,3,3,4
voteans_20996488,久しぶりに利用しましたが、駅近で温泉付なのはポイント高いです。化粧品類がフロントから無料で頂けるのもありがたいサービスです。就寝前の夜泣きラーメンも美味しかった。お陰様で最高の滞在になりました。ありがとうございました。,ロイヤルホテル大館,akita,4,5,5,4,5,5,5
voteans_20939265,チェックイン時に対応された方が慣れていないようで初めての宿泊みたいに細かく説明してくれましたが、過去宿泊者はサインのみで泊まれたのにね、素泊まり扱いされましたが朝食付きでですよねと最後に聞きましたらすぐに用意してくれました、こちらも数回の宿泊ですが新たな気持ちで宿泊することが出来ました。残念だったのは秋田犬が不在でした早く元気な姿を見せてくれ、それ以外はとても満足でしたサービスのラーメンは過去最高の美味しさでしたし、朝食もとても充実しており対応も良く気持ちよく旅を楽しめました。スタッフの皆さんありがとう。,ロイヤルホテル大館,akita,5,4,5,5,4,5,5
voteans_20828017,駅前のホテルなので便利かと思って予約しましたが、繁華街は違う場所でタクシー移動となりましたが、ホテル自体は普通のビジネスホテルで不満ありません。コンビニも少し歩けばあるので、不便ではないです。,ロイヤルホテル大館,akita,3,3,3,3,2,3,4
voteans_20805614,大浴場があって良かったです。猛暑もあって今回は看板犬に会えなかったのが残念ですが今度泊まることがあれば会いたいです。,ロイヤルホテル大館,akita,5,5,5,5,5,5,5
voteans_20790954,いつも通りの受け入れの安心する態度と気持ちいい部屋のイメージしかありません、一つお願いするとしたらトイレの蓋が全部開かず欠で押さえないと降りてくることぐらいですかね。,ロイヤルホテル大館,akita,4,4,4,4,4,4,4
voteans_20790946,予定より早く到着し、荷物を部屋に置けるかホテルまで行って確認した（チェックイン時間１時間前）対応の女性は荷物を預かりますしか言わないので、預けてから行くところもないので食事に行き思いっきり飲みました、チェックイン時間の３時間後くらいににホテルに行きました、その時は男性が対応してくれてとても良い対応に思いました、引き換えカードを渡すといつもご利用ありがとうございますと言って氏名のみ記入で結構ですといい、キャリーバッグを２つ持ってきてくれました、とても気持ちよく宿泊できましたが、翌日の朝食は値上げした割には、品数が減り品質味も下がったかくらいでした、洋食も食パンしかなくバターかマーガリンやジャムもなく貧弱でした、ここまで下げるのかと思いコーヒーを飲みましたが、想定どうり美味しくありません。次回から金額を見ながら考えたいと思いました、最低ラインとして対応は気持ちよくして欲しいと思いましたそれだけで翌日の食事の味も変わると思いましたとさ。,ロイヤルホテル大館,akita,5,5,3,5,4,4,3
voteans_20779193,リニューアルされたとの事で、お部屋はとても綺麗でした。元々銭湯や温泉が苦手なのでユニットバスで済ませましたが、新しく綺麗で快適でした。コインランドリーを利用しましたが、免許合宿の団体がいらしていたようで、なかなか空きませんでした。洗濯が済んでも乾燥機が空かず、利用は23時までとありましたが、やっと空いたので23時を少し過ぎてしまいましたが利用させて頂きました。終了し取りに行くと、更に乾燥機を待っている人がいたので、長期宿泊が前提の団体を受け入れるなら故障している洗濯乾燥機を早急に修理する等の対策が必要だと思います。最後に、看板犬のエイト君に会えなかったのは残念ですが、総合的に良いホテルだったと思います。,ロイヤルホテル大館,akita,4,4,4,4,3,3,-
voteans_20752105,部屋が狭くて驚きました。ビジネスホテルよりは上のホテルのはずですが、。。。部屋は喫煙室がほとんど。　風呂は温泉だということでしかも展望風呂のはずでしたが、婦人風呂、洗い場が4つ、そのうちの二つが壊れていて、湯船からあがって髪を洗おうとしたらもう、洗えるところがない。脱衣所のシンクで髪洗いました。エレベーターをおりると、そこには自由に使えるズボンプレッサーが何台もある。ああ、昔の、男性客向けのままのホテルだなあと言った感じです。,ロイヤルホテル大館,akita,2,2,3,1,2,2,4
voteans_20726521,秋田県への”一人旅”で利用しました。温泉付きのビジネスホテルでしたが、部屋は綺麗で温泉も大変気持ち良く入浴できました。値段は比較的リーズナブルでしたが、食事も美味しくいただき、大変良いホテルでした。,ロイヤルホテル大館,akita,4,4,4,5,4,5,4
voteans_20725672,秋田竿灯まつりからの利用でしたが、足元を見た価格設定で通常の3～4倍の宿泊費には驚きました。これが当たり前のことかも知れませんが・・・,ロイヤルホテル大館,akita,1,1,3,1,1,1,2
voteans_20698911,７月２９日に宿泊しました。大浴場があり良かったです。（サウナもあると私的にはベスト）また、色々な気遣いで夜泣きラーメンなども素晴らしい企画と思います。食事（朝食）も美味しく頂きました。気になる点は部屋のユニットバスはリニューアルされてされている様ですが、便器の蓋を開けると便座がずれて使いにくい点があります。（設計ミスかと思います）シングルに２名宿泊の場合もキーが２つあるとお風呂に行く際に便利ですのでご検討頂ければと思います。,ロイヤルホテル大館,akita,3,3,3,3,3,4,3
voteans_20649712,夜食のラーメンに大満足。,ロイヤルホテル大館,akita,4,4,5,3,4,4,4
voteans_20616401,駅や秋田犬の里の観光施設が近い。ウエルカムドリンクや夜鳴きそばのサービスがあり良いが他の部屋の扉の閉まる音が大きい。,ロイヤルホテル大館,akita,3,4,4,3,2,3,3
voteans_20608371,お風呂が良かったです。,ロイヤルホテル大館,akita,3,3,3,3,3,4,-
voteans_20592879,土地柄か、夕食に出ようと思っても、お店が極端に少なく、ホテルそばのお店は地元の人で満員で諦めました。夜鳴きラーメンはとても嬉しかったです。ご飯は不要だったので、お断りしましたが、半ラーメンよりもう少し多めに食べたかった。総体的にホテル自体は過ごしやすかった。また利用したいです。,ロイヤルホテル大館,akita,4,4,4,3,3,3,-
voteans_20474978,２泊お世話になりましたが価格からみると充分満足です。リニューアル後の宿泊でしたのできれいな部屋に気持ちよく泊まれました。宿泊した階にはコインランドリーと電子レンジ及び自販機が部屋の近くにありました。洗濯機を廻しながら飲み物を飲み話し声が大きくとても気になりました、一回ではありませんでした。駐車場は満杯でしたので相当数の宿泊客がいたと思いますいろんな方がお泊りだったのでしょう。大浴場ですが６人分のスリッパがありましたが中に入り洗い場に座り洗い始めましたがまわりを見ると塗り絵のある人と仲間たちで明るく元気な人たちでした。,ロイヤルホテル大館,akita,4,4,4,5,2,3,4
voteans_20471131,GW時かなり空腹の状態で夜に大館到着。飲食店がそれなりにあるだろうと思ってましたがあまかったです。辺りは真っ暗だし疲れ果ててるしもう動きたくない。ホテルの無料サービスの夜鳴きそばとライスに救われました。ありがとうございます。食べていると私達と同じパターンのご飯難民と思われる方々がどっと押し寄せて来ましたよ。朝食の鶏のスープも美味しかったです。翌朝、出勤してきた秋田犬のエイト君に会えて楽しかったです。,ロイヤルホテル大館,akita,5,5,4,4,4,5,5
voteans_20412681,値段を考えると充分合格点です。すべての階にあるかは不明ですが、私の部屋の階にはコインランドリーと電子レンジがありました。大浴場は狭いですが、この価格帯のビジネスホテルに大浴場があるだけ良いと思います。部屋も寝るだけなら充分だと思います。室内も綺麗でした。施設の古さはありますが、それが嫌ならもう少しお金出して新しいホテルに行けばいい話です。私は大館に行った際はまた泊まると思います。,ロイヤルホテル大館,akita,3,3,4,3,3,3,-
voteans_20403197,駅から近く立地は良かった。喫煙所がエントランス横にありの煙草の臭いが館内やエレベータ内に流れてきて不快だった。大浴場のシャワーが1つは使用禁止で1つは温度調整が出来ず使用に苦労した。夜鳴きそばは美味しく頂きました。調理の女性も感じよく某ホテルチェーンの夜鳴きそばよりボリュームあり。ドリンクサービスもあり全体的なコスパは良いと思われる。,ロイヤルホテル大館,akita,3,3,4,3,3,2,3
voteans_20400958,内装はリニューアルされて綺麗だった。ユニットバスのトイレのフタのサイズが合わないのか？トイレのフタが固定されず閉まってしまう。女性はフタを背負って、男性はフタを押さえて用を足す事になった。残念女性の大浴場の脱衣所にはわたゴミが有り、浴槽にはゴミが浮いていた。,ロイヤルホテル大館,akita,2,2,3,3,2,1,-
voteans_20392920,観光で利用しました！立地が良く観光拠点にぴったりです！温泉や夜鳴きそばなどサービスがあってこのコスパは大満足です◎,ロイヤルホテル大館,akita,5,5,5,4,5,4,4
voteans_20335293,コスパ的に満足です,ロイヤルホテル大館,akita,4,4,3,3,3,3,3
voteans_20323546,3/19宿泊しました。建物は車てわ道路を走っていて駅の方面を見るととてもわかりやすく白い高い建物がポツンとあり迷わず行けました。駐車場はすぐ隣ですし、チェックインもスムーズにでき、ウェルカムドリンクもいただけて、pm7時からの無料の半ラーメン、これが懐かしい中華ラーメンと半ライスおしんこ。サービスでごちそうになりかなりお得感がありました。温泉も清潔で貸切状態、DHCのシャンプー、脱衣所には化粧水と乳液もあり満足でした。部屋のお風呂も新しくなっており、過去の口コミでは老朽化が指摘されておりましたが、リフォームされていてそんなことはない、またぜひこちらのホテルに泊まりたいと思いました。,ロイヤルホテル大館,akita,5,4,5,4,4,5,5
voteans_20286984,3月13日に宿泊しました。近くに行った際には定期的に利用しています。市内には類似したホテルがあるものの、毎度、ロイヤルホテルを選択します。なんといってもコスパが良いです。市内を展望できる温泉が魅力で、また夜のラーメンサービスと朝食バイキングの2食付きが嬉しいです。館内のリフォームが済み、以前と比較するとさらに快適となり、清潔感が増しました。フロント対応も含め、全てにおいて大変満足できるおすすめなホテルです。また利用させていただきます。ありがとうございました。,ロイヤルホテル大館,akita,5,5,5,5,5,5,5
voteans_20202687,温泉に外来入浴できないので泊まってみましたが、全体に設備が古く、ちょっと残念でした。,ロイヤルホテル大館,akita,3,3,3,3,3,4,3
voteans_20183442,夜鳴きラーメンがとても美味しいです。提供しているスペースは昔和食処があり、よく来てましたので懐かしく利用しました。　部屋は最近リニューアルしたようでかなり印象が明るくなりました。温泉も貸し切りで入れたので、源泉かけ流しではないですが（10年以上前はかけ流しだったような気がしましたが）とても満足です。　徒歩5分くらいにローソンがありますので、買い物も問題ないと思います。,ロイヤルホテル大館,akita,4,4,5,4,4,4,5
voteans_20181190,立地が良かったです,ロイヤルホテル大館,akita,4,5,4,4,4,3,4
voteans_21246969,去年に引き続き気に入ったので泊まった。この特別ルームに限らず経験上快適に過ごせる宿です。こまちルームから見える景色はホームから出た秋田よりです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,5,5,5
voteans_21148188,12/16に宿泊。雨降りだったので駐車場側から入れる裏口があるのも、駅が目の前なので新幹線で来た娘の迎えもラクで本当に助かりました。DXツインにソファベットを入れて3人で使用しましたが、窮屈さも感じずゆったりと過ごすことができました。欲を言えば朝食のバイキングのおかずの品数がもう少し増えてくれればもっと良かったなぁと思ったぐらいで、文句のつけようがないいいホテルでした。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,5,5,4
voteans_21078146,結構よかったです。駅徒歩１分で立地が良いですね。夕ご飯も美味しかったです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,5,5,4,-,4
voteans_20962561,駅に隣接していて便利でした。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,4,4,4
voteans_20954967,対応が親切丁寧でした。また宿泊したいです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,4,4,3,3,4
voteans_20854210,近隣のホテルも空きがなく探していたらちょうどこちらが空いていて立地がよく助かりました。快適に過ごせました。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,3,5,4,3,4,3
voteans_20836285,角館の武家屋敷からは離れていますが、角館駅のすぐ横でこまちのトレインビューが部屋からできたので、それが目的の孫連れ旅には最適でした。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,5,4,4
voteans_20786461,ほんとに駅前でした。駐車場から部屋まで(1階なら)専用通路を使って行き来しやすかったです。部屋も綺麗でソファが2つもあってゆったりしていました。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,4,5,5,4,4,3
voteans_20719659,駅から近く便利です。朝食も良かったです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,3,4,4,3,3,3,4
voteans_20705666,早割でお得に泊まれました。駅近なので新幹線で移動する人はチェックアウト後に荷物を預かってもらうと角館観光がいいものになります。清潔感あって、チェックイン時の男性と女性のスタッフの方の対応が丁寧で誠実で好感が持てました。紹介していただいたお店もよかったです。個人的には2階しかなくてもエレベーターが欲しかったです。重いスーツケース持参だったので。角館に行くことあれば迷いなく御宿はここでしょうね。ありがとうございます。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,4,4,4,3
voteans_20671475,駅前で好立地でよかったです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,3,4,3,3,3,-
voteans_20621526,２０２３年7月1日から２泊しました。秋田内陸縦貫鉄道や新幹線のアクセスがしやすいです。駅がとなりなので安心です。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,3,3,5,3,3,3,4
voteans_20566942,駅前で便利です。受付の対応も丁寧でよかったです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,4,4,3,3,4
voteans_20533483,駅の隣で場所は最高。派手さはないが落ち着いた宿でした。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,5,5,5
voteans_20528322,スタッフの方々の対応はとても良かったです朝食バイキングは品数がもう少しあってもいいのではと感じました,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,5,5,4,4,3,3
voteans_20506100,角館武家屋敷までは、徒歩15分くらい。角館駅の隣なので、うるさいかと思いましたが、騒音もなく翌朝の移動にとっても楽でした。駅舎のコンビニには、お土産物もあります。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,3,4,4,3,-,3
voteans_20409351,駅の近くで立地はとても良かったしフロントの方もとても感じが良く秋田県割りが使えなかったので残念でしたとお話ししたところ、角館の樺細工の箸置きをプレゼントして頂きました。しかし桜の時期の価格設定の為か、料金が余りにも高すぎる、その価値に見合うものは立地だけで、せめて朝食は美味しい物があるのかと思えばとんでもない朝食で手作りの物は御飯だけでは無いかと思われました。海外の方も多いこの頃ですがもう少し心のこもった朝食を出す努力をして貰いたいと思います。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,2,3,5,2,3,1,1
voteans_20382109,駅の近くで、便利でした。観光案内所もすぐで、役に立ちました。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,5,4,4,4,4
voteans_20367647,外観だけ旅館ぽい駅横のビジネスホテル。お部屋は綺麗。お掃除もしっかりしてありました。接客も丁寧でした。安心して泊まれると思います。朝食は無料なので、それなり＋αって内容でした。源泉かけ流しの温泉施設が徒歩圏内にあるので便利です。夕食もその施設の横で食べました。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,4,5,4,3,3
voteans_20311039,駅からすぐで小規模ながら食事もしっかりできてくつろげました。温泉など入れる浴場があるともっと楽しめると思いました。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,5,5,5,3,5
voteans_20297541,こまちルームに限らず快適に過ごせる宿です。弁当も洋風でおいしいです。もちろん、新幹線こまちが好きなら満足できると思います。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,5,5,5
voteans_20281064,駅前にあり便利でした。レストランは少し狭いかな。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,3,5,4,3,-,-
voteans_20275817,駅近で、とても清潔な部屋と、とても親切なスタッフでした。気持ちのいい時間を過ごすことが出来ました。また是非行きたいと思います。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,4,4,4
voteans_20258586,駅に隣接しているので新幹線の発車時刻の10分前に宿を出ても十分間に合います。駅の近くに食事所がほとんどなく武家屋敷近くの店も4時には閉まってしまうところが多く食事をどこで取るか難渋しましたがこの宿の食事所が種類も豊富で大変助かりました。goodです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,4,5,5,4,3,5
voteans_20155766,立地が良い！角館駅からすぐに位置してて、寒い中探さなくてすみました！観光地にもアクセスがいいので2泊快適に過ごせました！,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,4,5,4,4
voteans_20128216,何度も利用していますがやっとトレインビューの部屋それもこまち一色は、最高でした。是非また、泊まりたい,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,5,5,5
voteans_20116630,駅近なので遅い到着、早い出発には便利でした。ただ、他の人のコメントにもあるように内陸線の始発に乗ると朝食が食べられないのが不満です。無料朝食ではなく素泊まりプランを設ける、又は他の宿ではありますがおにぎりを持たせる、又はおにぎり・パンなど簡単なものを6時から食べられるようにする等してほしいです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,2,5,5,4,3,1
voteans_20111589,フロントの方や案内の方にも、丁寧に対応して頂きました。普段毎朝パン食なのですが、パンがありませんでした。それでも秋田米の朝食は大変美味しかったです。たまにご飯もいいか？部屋までコーヒーを持ち帰れたのもよかったです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,4,4,-,5
voteans_20106580,駅を出てすぐで、雨や雪でも傘無しで大丈夫です。2階建てですが、エレベーターが無いのが残念です。欲を言えば、朝食にパンが欲しかったのと、大きな風呂があれば良かったです。ホテルの基本である従業員さんの接客態度や気遣いは最高です。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,5,5,4,3,3,3
voteans_19994714,12月16日に宿泊したのですが、プランのサービスの事をすっかり忘れてたみたいで、後から渡されたのと、駐車場の停め方が違うからと、部屋に電話きて移動させられたりと、慌ただしく駅の隣で立地はいいですが、従業員の態度はあまりよくはなかったです。部屋はツインの部屋は静かで良かったです。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,2,2,4,4,3,3,3
voteans_19981495,駅隣という最高の立地、武家屋敷エリアまで適度な散歩で行ける。共同浴場があれば更に良い。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,5,5,4,3,3
voteans_19942446,角館駅の横にあり便利ですが、駅のコンビニNEWDAYSは、19：00に閉店してしまいますし、他のお店も同様のようです。また、近くに飲食店も見当たらなかったので、夕食は、ホテルのレストランを利用しました。御狩場焼が美味しかったです。レストランでは、全国旅行支援のクーポンは使えませんでした。スタッフの皆さんは親切でした。施設は古いですが、お風呂などはリフォームされていてきれいで、シャワーも快適でした。朝食は無料なので、品数が少ないのは仕方がないですが、昨今のホテルは朝食に力を入れているところが多いので、有料にして角館の郷土料理も楽しめたらいいなと思いました。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,5,3,4,4,3
voteans_19927801,初めての角館の滞在でしたが、シーズンオフのせいか人も少なく寂しい印象の町でした。ホテルは駅前に位置し、一瞬観光案内所かレストランかと見間違える２階建ての建物で、驚きました。フロントもJRのホテルらしく、切符売り場のような印象でした。到着が少し早かったため、部屋には入れない時間でしたが、フロントマンの方は大変親切で荷物の預かり方も含めて非常に好感の持てる対応でした。朝食も決して豪華なものではありませんでしたが、満足できる内容でした。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,4,4,4,3
voteans_19915004,トーカ堂の北社長そっくりの支配人によくしていただきましたお部屋はシンプルモダンにリニューアルされていますシャワーヘッドが直角から動かせないので真正面にお湯が噴射されてしまい　室内がめっちゃ水浸しになるのが少々難でしたトイレットペーパーなども濡れてしまい　清掃のひとも大変かと市販で角度調整のアダプターが安価で入手できますので活用されてはいかがでしょうか一階のアットホームなお店での朝食は品数こそ少ないですがおいしかった駅直結といっても過言ではない、好立地なホテルです,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,4,-,4,4
voteans_19906771,スタッフの皆さん親切で丁寧で気持ちよく過ごせました部屋も広くベッドと枕が最高！,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,5,4,3
voteans_19881839,立地もよく部屋では快適に過ごせた。食事は美味しく食べられた。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,4,5,4,5
voteans_19839759,良かった点・駅から近く便利・部屋・浴室共に広く、利用しやすかった悪かった点・禁煙の部屋をお願いしたが、部屋のタバコ臭？が酷く、11月の寒さを我慢して窓を開けて寝ました。壁紙もヤニみたいのが付いていたので本当は喫煙部屋だったのではないかとガッカリしました。・朝食も秋田の美味しい食事を期待しましたが特に特徴も無く味も普通。(まあ都内のビジネスホテルの食事という感じ)・フロントスタッフは愛想もなく事務的に対応している感じ(夜遅いチェックインだったので面倒くさかったのかな？),ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,3,2,5,1,3,4,2
voteans_19786386,車での旅行でしたが、角館駅前という立地もあり利便性がとてもよかったです。部屋も清潔で、ホテルの方が親身になって旅行の支援をして下さいました。鉄道を使う方はもちろん、レンタカーで回られる方にもお薦めの宿です。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,4,5,4,4,-,3
voteans_19735704,チェックイン時刻前に到着しましたが手続きしていただき、全国旅行支援の地域クーポンを受け取れたので荷物を預けて観光に行くことができました。ありがとうございました。,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,4,5,5,3,3,-,4
voteans_19663582,9月8日に旅行で利用しました。部屋は広く清潔で快適に過ごせました。フロント、食事会場の方も皆さん明るく親切丁寧で素敵でした！駅前にあるので便利なのとチェックイン前でも荷物を預けられます。観光もしやすく帰りも楽でオススメです！,ホテルフォルクローロ角館＜JR東日本ホテルズ＞,akita,5,5,5,5,4,5,4
voteans_21291108,13日に宿泊しております。ビジネスで車前提で、直前に予定が決まることも多い私にとっては、定宿とさせて頂いています。今回「早期割引」のプランを利用させていただきましたが、このプランに「朝食付き」の選択肢がありません。通常の宿泊プランを見ると＋４００円で朝食付きプランも選べるようなので、是非とも早期割引プランにも朝食付きのプランをお願いしたいです。システム的には「朝食なしOR朝食あり」用の部屋を先着で埋める形にすれば良いだけだと思うので難しくないと思います。＋４００円なら朝食としてはリッチな内容を経費で胸を張って落とせるという、私のような利用者にとっては、非常にありがたい選択肢です。今後とも利用させていただきますので、ご検討下さい。※利用頻度は高くありませんが・・・＾＾；,アキタパークホテル,akita,4,4,3,4,3,4,-
voteans_21245684,秋田の飲み屋街からはそこそこ歩くけど、散歩がてらに歩くにはいいかなと思います。駐車場も無料で秋田市の中では安めでいいと思います。,アキタパークホテル,akita,4,4,3,4,4,3,-
voteans_21232960,出張で宿泊しましたが安くて良かった,アキタパークホテル,akita,4,3,4,4,2,2,4
voteans_21222481,作業現場に近く大変ありがたい立地でした、今回朝食付きプランで申し込みしましたが必要かつ十分な内容の朝食で満足です、朝ラーメンがあるのはおどろきでした部屋もパソコンで作業するには少し手狭でしたが問題なくテレビのリモコンが少しもたつきがある程度でしたので快適に使わせていただきました。日帰りの温泉に入ってきてからのチェックインでしたので浴室は使いませんでしたが、夏場でしたらシャワーで問題ないですが、やはり湯舟はすこし手狭でした隣にコンビニもドラックストアもありビジネスで宿泊するには十分なホテルです,アキタパークホテル,akita,4,4,5,3,4,2,4
voteans_21155490,もう泊まりたくない。,アキタパークホテル,akita,1,1,3,1,1,1,3
voteans_21146946,部屋は広くよかった。テレビが大きければ尚いい。このホテルは普通と思うが秋田県内のホテルはコロナの影響もあった為理解はしているが宿泊料が他県に比べて非常に高い。旅行客も多くなかなか以前のように泊まれないのが現状。固定費も上がってきているので難しいと思うがコロナ前に近い水準でどのホテルも営業していただきた。,アキタパークホテル,akita,4,3,4,4,3,3,-
voteans_21145517,何といっても駐車場が無料というのが良い、ホテルに着くの遅かったので駐車場が一杯と思ったがフロントで聞くと駐車場を拡大していた。,アキタパークホテル,akita,4,3,5,3,3,3,3
voteans_21098956,施設が古いのが残念ですが、官庁街に近いので便利です。駐車場無料なのがうれしいです。,アキタパークホテル,akita,4,3,5,2,3,3,3
voteans_21082067,11月１日から４日に利用．県庁・市役所近隣にあり，ビジネス利用には便利．一方で，施設・設備は老朽化しています．水道の止水栓が甘くて完全には止まりません．今時，ウォシュレットがついていないのは珍しいかも．かなり安価ですので価格は安くてよかったです．コンビニも隣なので便利でした．,アキタパークホテル,akita,4,2,4,2,2,2,-
voteans_21072150,秋田駅からは遠く、最寄りのバス停も少し歩くが、それ以外は特に気にならない普通のビジネスホテル。部屋自体は清潔で綺麗,アキタパークホテル,akita,5,5,3,5,5,4,-
voteans_21056574,部屋の修繕をきちんとしてほしいです。（お風呂）,アキタパークホテル,akita,2,2,2,2,2,2,-
voteans_21054351,初めての利用しましたが、次はありません。急遽でホテルが取れず助かりましたが、かなり古いそしてコンパクト。アメニティも必要最低限の入浴分のみ、お茶のティーパックもありません。湯飲み茶碗はあったけど…。歯ブラシはチェックインの時にフロントで訊ねられてないと伝えるといただけました。女性の方はかなりの覚悟で利用してください。,アキタパークホテル,akita,1,1,2,1,-,-,-
voteans_21051480,へやがくさい。びっくりしました。,アキタパークホテル,akita,1,1,1,1,1,1,1
voteans_21051479,洗面台の排水が風呂から逆流します。泊まらないことをおすすめします。,アキタパークホテル,akita,1,1,1,1,1,1,-
voteans_21043401,チェックアウト2時間延長を申し出たが連泊でない為　却下された。大柄のフロントマンらしくない人風呂の排水口から洗面所に流した水が逆流して浴槽内に入ってくる。浴槽は汚く不衛生！,アキタパークホテル,akita,1,1,3,1,3,1,-
voteans_21031415,駅から遠いのが難点です。設備も古いです。スタッフはいいので、コスト面ではそこそこです。,アキタパークホテル,akita,3,4,1,3,3,1,-
voteans_20991396,築年数が経っていると思うので仕方ないとは思いますが、水回りがもう少し綺麗だと良いと思う,アキタパークホテル,akita,3,3,3,2,3,2,-
